track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
38fc9FLasK6nmWmT3OJVIn,Ram Narayan;Suresh Talwalkar;François Auboux,North India: The Art of the Sarangi,Raga Baïragi-Bhaïrav - Drut Tîn-Tal,38,152840,False,0.414,0.328,10,-19.644,0,0.0661,0.86,0.828,0.164,0.79,145.715,3,classical
5BT0sejkliP4fAzR59DW1N,Bo Kaspers Orkester,Redo att gå sönder,Sommaren,38,250866,False,0.528,0.884,5,-7.083,0,0.0298,0.216,0.0097,0.174,0.954,94.094,4,jazz
5yy1Ba0P040YFPYWuXIceK,Lisa Nilsson,Till Morelia,Handens fem fingrar,38,216680,False,0.471,0.166,3,-14.147,1,0.0457,0.858,0.0,0.106,0.421,169.298,4,jazz
5LhSIkQhAkINBgQZIyzS1i,Glenn Fredly;Audy,"Selamat Pagi, Dunia!",Terpesona,38,300720,False,0.558,0.723,7,-6.363,1,0.0294,0.213,0.00637,0.06,0.7,77.993,4,jazz
4QkKRtOPA0mU55JoyVqtQV,Sertab Erener,İyiliğe Ninniler,Çamlıbelden Çıktım Yayan,38,172013,False,0.481,0.248,9,-11.826,0,0.0311,0.977,4.77e-06,0.102,0.433,75.136,4,jazz
3UM15EeyHsRCbbIym5bmIt,Ardhito Pramono,Ardhito Pramono,Di Senayan,38,215625,False,0.433,0.276,0,-11.829,1,0.0306,0.649,0.73,0.111,0.0702,127.639,4,jazz
07lspWYhdJtdn6f6e3DiCD,Maraca,Tremenda Rumba!,Castigala,38,234133,False,0.762,0.886,10,-3.816,0,0.0407,0.402,0.0,0.04,0.967,102.059,4,jazz
46kKB60L52z7OXqZaxc8pJ,Billo's,Exitos De Billo's Caracas Boys,Mi Cali Bella,38,187959,False,0.454,0.621,3,-6.782,0,0.0816,0.49,1.15e-05,0.131,0.877,195.995,4,jazz
7ucwhjWSGTEh5e18h6WFER,Andien,Gemintang,Milikmu Selalu,38,254226,False,0.776,0.629,8,-7.146,1,0.0342,0.0793,0.0212,0.169,0.773,117.019,4,jazz
7pqcbFqXzHvsig9mog9cr5,Elis Regina,Elis,Carinhoso,38,237266,False,0.464,0.312,6,-11.254,0,0.033,0.798,4.02e-05,0.0953,0.435,90.939,4,jazz
1UkNeA31KnDeAhLaPoYgFi,The Echo Park Project,Salsera,Salsera,38,361402,False,0.738,0.717,10,-4.694,1,0.0413,0.704,6.05e-06,0.113,0.96,105.022,4,jazz
1BO7ASuCQ4OXnMPrKowDzS,Mahesh Raghvan;Rajani Shridhar,Alai Paayuthe (feat. Rajani Shridhar),Alai Paayuthe (feat. Rajani Shridhar),38,271257,False,0.381,0.628,0,-6.933,1,0.0505,0.18,0.0,0.208,0.516,77.361,4,classical
5Aip1LXVUdwm0rozu2b5gx,Soolamangalam Sisters,Kandha Sasti Kavasam,Kandha Sasti Kavasam,38,1315200,False,0.618,0.775,5,-10.07,1,0.0553,0.768,1.14e-06,0.282,0.857,122.178,4,classical
5hyJ1GbE8vZL1BGKE1MSPJ,Tulus,Tulus,Merdu Untukmu - Outro,38,62093,False,0.629,0.124,9,-22.22,1,0.0366,0.812,4.83e-06,0.102,0.796,85.258,4,jazz
1NbkW4qACyJ4MDpqP1kAC5,Tony Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,Christmas Time Is Here,38,238680,False,0.249,0.235,9,-12.652,1,0.0295,0.777,2.26e-06,0.0986,0.115,116.38,3,jazz
5uq57c53VeLYlZd2byrIwT,Nikki Yanofsky,The Ultimate Jazz Cafe Album,Bienvenue dans ma vie,38,229386,False,0.626,0.402,5,-9.772,0,0.0716,0.675,1.03e-06,0.14,0.557,144.035,4,jazz
7v6y0LgWhmP1IoMB575HWW,Sertab Erener;Can Bonomo,İyiliğe Ninniler,Fış Fış Kayıkçı,38,424029,False,0.657,0.134,0,-13.431,1,0.0357,0.986,0.0,0.114,0.119,117.838,4,jazz
7xMxs0Olfv0KKeaXmBZHYH,Doğan Canku,Best Of +3,Gecelerim,38,162801,False,0.475,0.289,0,-9.519,0,0.0393,0.926,1.09e-06,0.121,0.669,91.664,4,jazz
2XthhAhyRpnDpc4ml9299K,Pandit Jasraj;Aanandi Joshi,Double Seat (Original Motion Picture Soundtrack),Kiti Sangaichay Mala,38,326530,False,0.457,0.428,1,-8.613,1,0.0357,0.72,0.0,0.0988,0.219,82.997,4,classical
4aoN6rHl9SkAZJw8BFh4yf,Zülfü Livaneli,Nefesim Nefesine,Nefesim Nefesine,38,338866,False,0.398,0.318,3,-12.283,1,0.0299,0.544,6.02e-06,0.0875,0.137,105.849,4,jazz
41Q2plsnTdz4V67yFLFcM1,Sukriye Tutkun,Gucum Yetene Kadar,Uyan Sunam Uyan,38,284466,False,0.688,0.436,3,-8.006,1,0.029,0.859,0.0,0.127,0.676,115.923,4,jazz
6BUfqtQcP26I7MNC5fAg7w,Sertab Erener,İyiliğe Ninniler,Uyu Yavrum Yine Sabah Oluyor,38,131889,False,0.536,0.237,0,-10.133,1,0.0305,0.976,0.000142,0.0981,0.107,78.048,3,jazz
3RrBcQlMGFdFtz1JMIHaK1,İlhan İrem,Bezginin Gizli Mektupları,Olanlar Olmuş,38,487866,False,0.275,0.491,4,-6.95,0,0.0375,0.891,0.0149,0.295,0.32,158.676,4,jazz
2vu9K6AL2g5OpPOuuu3oUY,Sikkil Gurucharan,Tiruppaavai,Maargazhi Tingal,38,127712,False,0.707,0.606,2,-9.232,1,0.089,0.615,0.0,0.0896,0.918,89.911,4,classical
0foCYfdIVahzQlj6H9ym6x,Sertab Erener,Aşk Ölmez,Sessiz Gemi,38,273000,False,0.371,0.462,7,-11.096,0,0.0583,0.377,0.0,0.26,0.462,135.872,3,jazz
6s2u8neVUCKOxvKDW6ZT9o,Sertab Erener,Ben Yaşarım,Belki De Aşk Lazım Değildir,38,222733,False,0.461,0.39,7,-10.973,0,0.0385,0.577,7.04e-06,0.12,0.498,172.044,4,jazz
408bvXQ6HK3nFh1OYFPyA0,Marie Fredriksson,Het Vind,Rickie Lee,38,148626,False,0.648,0.916,2,-3.144,1,0.0278,0.26,0.0,0.253,0.892,126.533,4,jazz
4wtMszKH5m9wA1c9DriTnu,M. S. Subbulakshmi;Radha Viswanathan,Samarpanam - M.S.Subbulakshmi,Hanuman Chalisa,38,598570,False,0.553,0.413,3,-8.172,1,0.0425,0.949,0.0,0.846,0.597,102.769,4,classical
7iDDlE7hd3j6MhPHktza8o,C.V. Jørgensen,Tidens Tern,Sæsonen er slut,38,273200,False,0.51,0.651,7,-8.651,1,0.0348,0.553,2.28e-06,0.107,0.596,124.984,4,jazz
2kIawdmEzVhR9F0Z8EsOns,"Bobby Cruz;Ricardo ""Richie"" Ray",Felices Pascuas,Bomba en Navidad,38,306760,False,0.648,0.748,10,-7.49,1,0.0635,0.747,0.00138,0.261,0.95,109.384,4,jazz
3jvSnBSApZobpeMwlSFUrF,Manik Varma,Bhaktigeet,Amrutahuni God,38,319373,False,0.387,0.449,2,-7.792,0,0.0334,0.955,0.000191,0.387,0.533,133.927,4,classical
3Nsn3y2IpzcuDIKZDgS3oS,Luis Arcaraz Y Su Orquesta,Cita Con Luis Arcaraz,Viajera,37,197373,False,0.334,0.332,8,-7.029,1,0.0261,0.918,0.00236,0.366,0.429,97.086,4,jazz
41ykywmUtDSis7fGAarryh,Georg Riedel;Lisa Nilsson,Barn på nytt - 25 sånger av Georg Riedel & Astrid Lindgren,Idas sommarvisa,37,127400,False,0.667,0.222,2,-13.373,1,0.0294,0.913,0.0,0.113,0.428,106.15,4,jazz
1xhNZa02TcBmtAThitATDo,Andien,Metamorfosa,Indahnya Dunia,37,324920,False,0.66,0.468,1,-11.302,1,0.0276,0.857,0.00576,0.235,0.521,136.004,4,jazz
1T7UPmoSTpKbxQwiHJLXGW,Veena Sahasrabuddhe,Mahamrityunjaya Shiva - Sacred Morning Mantras,Stotra - Bhawani Shankarau Vande,37,89880,False,0.257,0.374,3,-7.133,1,0.028,0.946,3.33e-06,0.3,0.268,136.999,4,classical
11w2cnCs2CxSKLwHbrF685,Bhimsen Joshi,Solid Gold - Pandit Bhimsen Joshi,Majhe Mahar Pandhari - Abhang 1977,37,418266,False,0.475,0.503,1,-10.5,1,0.0365,0.823,0.0,0.523,0.675,111.938,4,classical
1N6QNFfCWrwOWlSKa7bM1B,M. S. Subbulakshmi;Radha Viswanathan;Sangeetha Kalanidhi,Vinayakar Agaval And Other Songs,Kurai Onrum Illai,36,240573,False,0.296,0.566,3,-6.349,0,0.0576,0.733,0.0,0.74,0.602,172.14,4,classical
2VMOoFwSgDRJoNq4n3s93u,Mahesh Raghvan,Harry Potter (The Ultimate Indian Theme),Harry Potter (The Ultimate Indian Theme),36,154000,False,0.403,0.775,4,-7.406,0,0.0607,0.671,0.635,0.079,0.207,180.079,3,classical
2REtPaI44o74h3hqF4LxGL,Sarah Watson,Stargaze,Stargaze,36,129889,False,0.343,0.0208,5,-30.632,1,0.048,0.995,0.941,0.0852,0.0778,129.594,4,classical
5D5nAYobT1ObbVIPQIJblO,Priya Sisters,Sri Venkatesa Suprabatham,Sri Venkatesa Suprabhatam - Language: Tamil,36,1234386,False,0.567,0.29,8,-8.571,1,0.0788,0.807,0.0,0.0527,0.808,101.045,1,classical
7pGG5OYqGolNTxi7C7oKzG,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Nee Allaal Deivamillai Revival,36,206524,False,0.295,0.546,2,-10.656,1,0.0477,0.879,0.000556,0.373,0.724,185.761,3,classical
0JiPUFfWlhT1SJ92eZ84GU,Ajoy Chakrabarty;Parveen Sultana,Gadar Ek Prem Katha,Aan Milo Sajna,36,322533,False,0.367,0.836,5,-4.875,1,0.135,0.797,0.000963,0.216,0.503,68.144,4,classical
5JgyJZouTO78xhFoMKgInw,Niladri Kumar,Dream (Raag Tilak Nat) [Radio Edit],Dream (Raag Tilak Nat) [Radio Edit],36,451305,False,0.272,0.614,2,-10.694,1,0.0375,0.616,0.927,0.106,0.558,160.8,4,classical
7t687wOi10mr9Ag5kupt7N,M. S. Subbulakshmi;Radha Viswanathan,Samarpanam - M.S.Subbulakshmi,Ganesha Pancharathnam,36,279694,False,0.559,0.448,8,-8.374,1,0.046,0.944,0.0,0.245,0.758,108.72,1,classical
59m1vY4JuxEkUnhrLcV8mO,M. Balamuralikrishna,Kavikkuyil,Chinna Kannan,36,274226,False,0.372,0.833,10,-7.073,0,0.11,0.861,0.682,0.295,0.582,128.171,4,classical
2uz8tJWTg8hXUVG8llUl0E,Rajhesh Vaidhya,Rajesh Vaidhya - Evergreen Melodies,Thillana - Dhanashree - Adi,35,215826,False,0.494,0.702,2,-7.064,0,0.033,0.584,0.951,0.0735,0.886,100.455,4,classical
18RagF4mZ36dUdkyhVWWRE,Lalgudi G. Jayaraman,Pada Varnams,Innam En Manam - Charukesi - Adi,35,483040,False,0.663,0.484,7,-7.175,1,0.068,0.776,0.0,0.135,0.764,125.288,4,classical
2cObbmBaiGJ644zuWoUypu,Vedavathi Prabhakar;CHAYA DEVI,Laali Thaali,Kotnambula Dhanchare,35,74562,False,0.416,0.477,6,-1.383,0,0.04,0.631,0.0,0.344,0.704,164.972,4,classical
0CVqHDuz3FXN45aTLzcpq8,Malladi Brothers,Vaggeya Vaibhavam,Tillana - Kamas - Adi,35,219320,False,0.464,0.663,5,-6.284,1,0.141,0.857,0.000272,0.387,0.782,85.901,4,classical
6kD6phIifemWdUZmmsFP6Q,M. S. Subbulakshmi;T. K. Murthy;V.V.Subramaniam,Sri Venkatesa Suprabhatham,Sri Venkatesa Suprabhatam,35,1229253,False,0.657,0.301,7,-12.549,1,0.766,0.949,0.0,0.28,0.794,100.971,4,classical
3DkhCqiBjGSZqeBqo0yd1r,Sirkazhi Govindarajan,Tamil Devotional - Dr Seerkhazi S Govindrajan,Kaakum Kadavul,35,208773,False,0.517,0.713,2,-8.39,1,0.0614,0.607,9.81e-06,0.145,0.8,100.214,4,classical
1qA5fKKy34e2nGMbaDk71q,Wolfgang Amadeus Mozart,"Pa, Pa, Pa (From ""The Magic Flute"" Soundtrack)","Pa, Pa, Pa - From ""The Magic Flute"" Soundtrack",35,152033,False,0.614,0.276,2,-13.025,1,0.0511,0.838,2.55e-06,0.0921,0.649,111.817,4,classical
2RzXfGR62zUJhHtnczH9Qg,Pandit Jasraj,Shiv Upasana,Shiv Dhun (Shiv Stuti Bhajan),35,636066,False,0.504,0.565,2,-9.185,0,0.0516,0.724,0.0,0.0565,0.528,124.454,4,classical
0KGMxSxQdAb244aEuEIyVv,Radha Jayalakshmi,Motor Sundaram Pillai,Maname Muruganin,35,107253,False,0.343,0.399,7,-17.367,1,0.0533,0.991,0.136,0.133,0.731,105.118,4,classical
5V5BeAxfzqn7rkZpDiS3BM,Bhimsen Joshi;Pt. Jitender Abhisheki;Ajit Kadkade,Bhakti Geete,Aamhi Vithlache Warkari,35,324340,False,0.467,0.526,8,-11.977,1,0.0366,0.476,0.0,0.0933,0.52,86.902,4,classical
3Te9Xd6Xe9VlNYShcOthTV,Priya Sisters,Annamayya Pushpanjali,Govinda Govinda,35,324265,False,0.595,0.657,8,-5.418,1,0.0298,0.735,0.0,0.387,0.782,102.321,4,classical
2NnxpyqHcLYG9R1bBkfJ4N,Madurai Somasundaram,Dheivam,Maruthamalai Maamaniye,35,411040,False,0.349,0.495,10,-12.433,1,0.0918,0.991,0.684,0.353,0.608,95.758,4,classical
0OUEXm4QiCS7uOMPOo9Rtp,Vedavathi Prabhakar;CHAYA DEVI,Laali Thaali,Suvvi Suvvaana Ranga,35,85439,False,0.689,0.638,5,-2.467,1,0.0379,0.707,0.0,0.197,0.925,136.884,4,classical
4fgiJKX59OQvObvJshAfX3,Sikkil Gurucharan,Tiruppaavai,Ongi Ulagalanda,35,104097,False,0.664,0.564,7,-8.892,1,0.0576,0.626,0.0,0.0984,0.913,90.536,4,classical
1zVzRVqonDIRvISsl6STFD,Rahul Deshpande,Vitthala Shappath,Vitthala Shappath,34,288510,False,0.306,0.387,0,-12.526,1,0.0357,0.561,0.0,0.107,0.295,122.587,5,classical
2Vwh924vV4voSKHDt6cL3m,Ramakrishnan Murthy,Snehitudu,Ne Vupiri Ne Sonthama,34,263700,False,0.498,0.319,2,-9.576,1,0.0262,0.672,0.000106,0.0952,0.211,82.955,4,classical
4mEvW4l23nEOW47gGJ0izf,M. S. Subbulakshmi;Radha Viswanathan,Bhaja Govindam And Vishnu Sahasranamam,Kanakadharashtavam - Ms Subbulakshmi,34,524973,False,0.575,0.326,2,-8.55,1,0.0812,0.971,0.0,0.38,0.324,125.554,4,classical
3UPAXvbgKK5p7usgtMwbs4,Sirkazhi Govindarajan,Aalayamani,Kannana Kannanukku,34,309920,False,0.469,0.522,8,-10.53,1,0.0854,0.93,0.038,0.712,0.713,100.716,4,classical
4WQhOB9I4xhHpOf9UuvjJE,Jitendra Abhisheki,"Mendichya Panavar,Vol. 3",Abhir Gulal Udhalit Rang,34,288906,False,0.335,0.473,9,-12.607,1,0.058,0.977,0.251,0.218,0.59,94.746,4,classical
7KVkF1fvHBjg3ilvmyAgeo,Manik Varma,Bhaktigeet,Koushalyecha Ram Bai,34,329456,False,0.441,0.499,7,-6.558,1,0.0378,0.97,0.00151,0.447,0.514,128.364,4,classical
0G9GqTdIsZTs3yQnmuQDeg,Purbayan Chatterjee;Kaushiki Chakraborty;Yogesh Samsi;V. Selvaganesh,Sargam Surge,Sargam Surge,34,141224,False,0.538,0.828,9,-11.304,1,0.0831,0.391,0.744,0.146,0.773,128.03,4,classical
0VHwSfD7ItMR97BzjbWpPG,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro",34,178746,False,0.349,0.18,0,-21.888,1,0.035,0.984,0.936,0.123,0.833,140.307,4,classical
4FCU1TwsmITjvoVO26Lyae,Sangeetha Katti,Nagamandala (Original Motion Picture Soundtrack),Ee Hasiru Siriyali,34,308378,False,0.708,0.608,6,-4.667,1,0.0267,0.854,0.000881,0.346,0.549,135.046,4,classical
5FIXrwh3zWWJxrEEFbGSAv,Ramakrishnan Murthy,Snehitudu (Original Motion Picture Soundtrack),Nee Vupuri Nee Sothama,33,264045,False,0.497,0.34,2,-9.616,1,0.0269,0.67,7.62e-05,0.101,0.172,82.995,4,classical
6t2ABsye8rehzmu3hEle94,Bombay Sisters,Popular Annamacharya Krithis - Bombay Sisters,Sreeman Narayana,33,266584,False,0.507,0.587,1,-11.814,1,0.146,0.798,4.48e-06,0.236,0.577,156.987,1,classical
32oNW9BTi1eUD0FgDBHStq,M. S. Subbulakshmi;Radha Viswanathan,"Sri Venkateswara Balaji Pancharatnamala,Vol. 3",Hanuman Chalisa,33,596695,False,0.543,0.311,8,-11.237,1,0.087,0.991,0.109,0.821,0.624,107.767,4,classical
788NiPLacwrZV6uAMC64b8,Bhimsen Joshi,Abhanga Vani,Dyaniyancha Raja Guru Maharav,33,377933,False,0.25,0.29,2,-16.253,1,0.0333,0.885,0.0,0.0653,0.452,75.157,4,classical
2NafAvZbbTaoaFkF78Xmr8,Sangeetha Katti,Evergreen Melodies,"Kambada Myalina (From ""Nagamandala"")",33,267284,False,0.411,0.638,8,-4.307,1,0.0576,0.925,0.00206,0.146,0.336,175.222,3,classical
4UsNNKzfrPBp3np4Eiznat,Kumar Gandharva,Dev Deenaghari Dhavala -Drama,Uthi Uthi Gopala,33,388506,False,0.576,0.274,5,-14.045,1,0.0297,0.953,0.000167,0.267,0.46,93.754,4,classical
18A3Pp7WYEnXR7RigRisGT,Tushar Dutta;Trishit;Supratik Das;Roompa;Pradyot De,Durga,Madhukaitava Vidhwangsi,33,588026,False,0.48,0.233,9,-9.407,1,0.0331,0.876,1.97e-06,0.0896,0.136,120.074,4,classical
2zo5WMrYU7MJCmZUxUKOwu,Bombay Sisters,Mahishasura Mardhini,Lakshmi Ashtakam,33,270053,False,0.56,0.281,7,-6.777,1,0.0818,0.824,0.0,0.229,0.344,102.08,1,classical
6xJi7Qel6TsACujetOJd5N,Bickram Ghosh;Kala Ramnath;Rajhesh Vaidhya,Rang,Rang,33,331280,False,0.441,0.549,0,-9.367,1,0.118,0.654,0.447,0.0997,0.486,75.553,3,classical
2Gnxng7ZoZIk3OdU6S0TTY,Soolamangalam Sisters,Arul Isai Thendral - Sulamangalam Sisters,Thirupparang Kundrathil,33,197666,False,0.577,0.563,11,-9.107,1,0.0319,0.863,0.0186,0.19,0.785,147.562,3,classical
2d6V0bpjPazWmJRHZtiRAF,M. Balamuralikrishna,Songs On Vinayaka,Shukalambharadharam,33,100911,False,0.36,0.334,3,-3.706,0,0.031,0.864,0.0,0.127,0.365,75.986,5,classical
1ueLVisAesNyuHu7Q9SfsU,Prasad Sawkar,Sant Gora Kumbhar,Uth Pandharichya Raaja,33,177800,False,0.434,0.265,5,-18.025,0,0.058,0.995,0.87,0.218,0.607,131.532,4,classical
28TQwZIFU4z0G9IATfZhvI,Mambalam Sisters,Kanakadhara Stotram - Lalitha Pancharathnam - Stotrams And Ashtakams,Sri Lakshmi Ashtakam,33,223660,False,0.447,0.31,7,-9.668,1,0.039,0.949,0.0,0.141,0.288,123.113,3,classical
3qCQ48b1Z7MK0jEmYqS9vr,Pandit Jasraj,Gayatri Mantra,Chanting of the Gayatri Mantra 108 Times,33,2646866,False,0.183,0.274,1,-14.184,1,0.0346,0.95,0.00202,0.0629,0.259,103.624,3,classical
2VZakpiFfyqau8UkFzBfu2,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Guruguha Padapankaja,33,91040,False,0.567,0.606,7,-8.656,1,0.0611,0.943,0.0,0.129,0.969,139.848,3,classical
0P8b1QdfjdPL3VShB8VtNL,Gundecha Brothers,Durga Shakti,Durga Kavach,32,832444,False,0.596,0.489,1,-7.876,1,0.053,0.403,0.0,0.219,0.276,147.977,4,classical
6JRDBOkOxiOD32PBrFhf0O,Rashid Khan;Altamash Faridi;Antra Mitra,Tu Mera,Tu Mera,32,290951,False,0.428,0.58,4,-8.569,1,0.0356,0.343,3.3e-05,0.12,0.478,83.429,4,classical
2svGLVFmbtPze0z6p6vexA,Sanjay Subrahmanyan,Gems of Carnatic Music: Sanjay Subrahmanyan (Live in Concert 2005),Paripaalayama - Behag - Adi - Live,32,301023,False,0.402,0.493,6,-10.52,0,0.102,0.888,0.000192,0.128,0.67,167.836,4,classical
6j7QJN8zuRMYMnB4MpduXL,M. S. Subbulakshmi,Legends Never Die,Aggini Endrariyayo,32,154998,False,0.552,0.13,9,-8.612,0,0.103,0.996,0.699,0.127,0.356,61.913,3,classical
0HiPErvTKTysE3iQy2n5XV,Sirkazhi Govindarajan,Mangalam Arulvaal Amman Murugan,Sivanukku Isainthathu,32,263853,False,0.434,0.265,2,-12.428,1,0.0699,0.95,0.0,0.485,0.574,137.78,4,classical
52QByX4ZOAQnSbC3QpBD8W,Begum Akhtar,Begum Akhtar,Rasm -E- Ulfat Sikha Gaya Koi,32,233760,False,0.371,0.281,10,-13.209,1,0.11,0.822,0.0,0.0679,0.526,123.141,3,classical
50Z1dnx4GXuswssseb3cRx,Mambalam Sisters,Rama Bhakthi Samrajyam - Sri Rama Naama Sankeerthanam,Slokam,32,66533,False,0.606,0.305,11,-7.478,0,0.0426,0.903,0.0,0.157,0.503,85.976,4,classical
0G4fdcQNTGAQjIMtDAQIJf,Bhimsen Joshi,Abhanga Vani,Sanvale Sundar Roop Manohar,32,354733,False,0.487,0.373,2,-16.523,0,0.0288,0.648,0.0,0.144,0.552,84.121,4,classical
7evgoLXIXUpN7cMNuINIvX,Sanjeev Abhyankar,Coffee Ani Barach Kahi,Tu Astis Tar,32,113946,False,0.598,0.187,7,-15.965,1,0.0346,0.503,0.0,0.231,0.519,75.02,4,classical
7CdWPnD06ONtWrKmv3dQYH,Sirkazhi Govindarajan,Kathalikka Neramillai,Kaadhalikka Neramillai,32,313933,False,0.438,0.633,8,-9.97,1,0.107,0.929,0.16,0.0855,0.86,78.673,4,classical
2P7MjfY0QD7jPeYfksJDdV,Rahul Deshpande;Jidnesh Vaze,Me Vasantrao (Original Motion Picture Soundtrack),Lalana,32,212068,False,0.619,0.626,10,-4.484,0,0.0368,0.555,0.0,0.308,0.815,72.265,4,classical
5CMZgcNJX42RykPkdkdGNO,Rattan Mohan Sharma,Ram Dhun,Ram Ram Jai Raja Ram Ram Ram Jai Sita Ram,32,2544561,False,0.645,0.638,1,-8.024,1,0.0349,0.695,0.0,0.0684,0.766,148.153,4,classical
6mbHaLohxTHM1HtI7XdJYl,Kishori Amonkar,"Vishnu Sahasranamavali, Vol. 1",Shri Vishnu Dhyanam,32,107733,False,0.179,0.0538,11,-18.765,1,0.0343,0.967,1.66e-05,0.355,0.115,90.381,1,classical
5O2DjF5mJJwJoTkPNcQGrZ,Sudha Ragunathan,"Mazhai (From ""Kaalidas"")","Mazhai - From ""Kaalidas""",32,248843,False,0.411,0.568,4,-7.356,0,0.0412,0.388,9.18e-06,0.106,0.431,94.952,4,classical
70HFIHUgLlQTDIU17WKeEQ,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": II. Andante",32,293866,False,0.384,0.0687,7,-30.411,1,0.0451,0.992,0.94,0.141,0.417,137.211,4,classical
2n2Pw4a1XKWLQt3mnbBH6V,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Ramacandram,32,79053,False,0.656,0.533,7,-9.108,1,0.0588,0.902,0.308,0.0598,0.912,83.074,4,classical
3I55ELqZhwcW022mXBontJ,Sanjay Subrahmanyan,Gems of Carnatic Music: Sanjay Subrahmanyan (Live in Concert 2005),Kakkai Chiraginile - Desh - Adi - Live,32,375605,False,0.39,0.282,9,-13.524,1,0.0493,0.891,0.000111,0.124,0.297,155.877,4,classical
5iFqaCVUKhjPeMkzYVmz4i,Bombay Sisters,Mahisaasura Mardhini,Mahisaasura Mardhini In Tamil - Language: Tamil; Genre: Amman-Durga,31,1098400,False,0.702,0.533,4,-10.649,1,0.0999,0.824,0.0,0.325,0.54,113.892,4,classical
46um7Q8vUyuEjeUqzxZ18l,Pandit Jasraj;Bhai Nirmal Singh;Sonu Nigam;Kailash Kher;Puneet Sikka;Harbhajan Mann;Master Saleem;Roop Kumar Rathod;Bhupinder Singh;Sapna Mukherjee;Harshdeep Kaur;Ishwanik Kaur;Jiya Wadkar;Tej Boodardekar;Sukhjit Singh;Manjit Singh;Uttam Singh,Nanak Shah Fakir,Nanak Aaya,31,325307,False,0.328,0.388,0,-7.756,1,0.0294,0.455,0.00174,0.111,0.0297,82.01,4,classical
0zty4sz6wiLo3QUIxfKwHw,Priya Sisters,Sri Annamayya Lahiri,Jo Achyutananda,31,461912,False,0.493,0.262,1,-11.252,1,0.0329,0.727,1.12e-05,0.0933,0.532,148.401,5,classical
1BukqCn36umMofiiQxf54t,Sirkazhi Govindarajan,Agathiyar,Isaiyaai Thamizhaai,31,200400,False,0.503,0.641,10,-10.564,0,0.101,0.905,0.0,0.604,0.949,106.283,4,classical
5Bf429E3Gk33xOsLtLP9ky,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Kaakkum Kadavul Revival,31,208744,False,0.517,0.615,2,-10.977,1,0.0581,0.842,0.0036,0.221,0.756,100.016,4,classical
2AK7ENmZdBNn62jFTtrjBl,S. Sowmya,Mandha Marutha Nadham,Thunga Theera,31,462889,False,0.423,0.423,7,-7.146,1,0.0539,0.968,3.19e-06,0.12,0.304,144.14,4,classical
33zA3geOmehQNOZAzSQMYi,Rahul Deshpande,Me Vasantrao (Original Motion Picture Soundtrack),Kaivalya Gaan,31,350000,False,0.393,0.772,10,-3.887,1,0.0408,0.265,0.0,0.331,0.385,119.718,4,classical
7piKDEjJ5IodOee9jM5PJ5,Sirkazhi Govindarajan,Chandrodhayam,Kaasikku Pogum,31,352120,False,0.438,0.599,1,-10.558,1,0.0717,0.882,0.0,0.434,0.819,113.872,4,classical
2VFQ4kS85puKOMIqWC2EJ0,Nithyasree,Onbathu Kolum & Vinayagar Hits,Lambhodharaya,31,490706,False,0.703,0.467,9,-7.498,1,0.0335,0.653,0.0,0.096,0.565,131.915,4,classical
63b3B7GI6GT7S6Pstyjkgo,S. Sowmya,S.Sowmya - Classical Vocal,Muddugare Yesoda - Sowmya,31,297869,False,0.517,0.327,0,-12.574,1,0.0948,0.99,0.214,0.071,0.694,151.747,4,classical
6DTXu569XPBAm4sKH4ZDaG,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Subrahmanyam,31,120200,False,0.486,0.391,0,-10.397,1,0.0408,0.927,0.000874,0.149,0.879,168.338,4,classical
283RBHJGcWoGJGZS883BLM,Niladri Kumar,Alhaiya in France,Alhaiya in France,31,369000,False,0.333,0.417,8,-8.64,1,0.0313,0.958,0.939,0.106,0.141,75.472,4,classical
6y3yIH6YFsxdCcaAeBwGX8,Rattan Mohan Sharma,Mere Bhagwan Shri Krishnaji (Krishna Bhajan),Vasudev Sut Dev,31,67840,False,0.32,0.113,7,-12.43,0,0.0382,0.966,0.000111,0.204,0.242,109.406,4,classical
4xZqbPztwDXPgrezWPLM23,Parveen Sultana;R. D. Burman,Kudrat,Humen Tumse Pyar Kitna,31,293040,False,0.427,0.336,9,-12.126,0,0.0356,0.983,0.0774,0.214,0.506,109.602,4,classical
4Q9JPBGxyUKSVcCNOI7BMh,Bhimsen Joshi,Gulacha Ganpati,Indrayani Kathi,31,394680,False,0.476,0.416,8,-14.3,1,0.0525,0.988,0.2,0.163,0.724,76.54,4,classical
